id,sequence,product_uom,product_id,order_id,company_id,partner_id,currency_id,product_packaging_id,create_uid,write_uid,state,qty_received_method,display_type,analytic_distribution,name,product_qty,discount,price_unit,price_subtotal,price_total,qty_invoiced,qty_received,qty_received_manual,qty_to_invoice,is_downpayment,date_planned,create_date,write_date,product_uom_qty,price_tax,product_packaging_qty,orderpoint_id,location_final_id,group_id,product_description_variants,propagate_cancel,sale_order_id,sale_line_id,x_project_id,x_genre_id,x_subgenre_id,x_distribution_method_id,x_song_id,x_product_uom,x_ref,x_quality,x_video_type,x_sample_link,x_song_name,x_location,x_color,x_deadline,is_adjustable,x_review_price,x_expected_score,x_duration,x_video_minute,x_confirmed_qty,x_music_plan_detail_id,x_usage_type,hg_maintenance_request_part_id,hg_asset_request_line_id,x_review_link,hg_asset_categ_id,x_adjust_ok,discount_fixed,x_footage_qty,x_cid_release_mode,x_production_type,_source_id,_source_connection,_batch_id,_loaded_at
3257,10,1,799,696,9,15247,23,,4671,4671,purchase,stock_moves,,,Máy tạo khói Ulanzi FM01,1,,1302400,1302400,1302400,0,1,,1,,2025-12-10 02:37:45,2025-12-10 02:37:45.391903,2025-12-10 02:42:52.689357,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,990,,36,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3258,10,1,800,696,9,15247,23,,4671,4671,purchase,stock_moves,,,Chân đèn thấp ,4,,258000,1032000,1032000,0,4,,4,,2025-12-10 02:37:45,2025-12-10 02:37:45.391903,2025-12-10 02:42:52.689357,4,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,991,,26,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1232,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2176,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1233,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2175,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1234,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2174,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1235,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2173,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1236,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2172,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1237,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2171,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1238,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2170,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1239,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2169,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1240,10,1,699,523,8,15449,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:23:34.750137,1,0,0,,,,,t,,,116,657,366,,2168,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,595,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1230,10,1,6,522,8,15450,23,,56,36,purchase,manual,,,,1,,1200000,1200000,1200000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:32.454115,1,0,0,,,,,t,,,132,435,152,2,2164,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1CgHhag-HYXDfOpJh3GRp6Hqtg238Oxllu4q-l6Z43DI/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1CgHhag-HYXDfOpJh3GRp6Hqtg238Oxllu4q-l6Z43DI/edit?gid=0#gid=0</a></div>",,,,,t,1200000,0,0,0,1,594,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3259,10,1,801,696,9,15247,23,,4671,4671,purchase,stock_moves,,,Trạm sạc các thiết bị,1,,1023400,1023400,1023400,0,1,,1,,2025-12-10 02:37:45,2025-12-10 02:37:45.391903,2025-12-10 02:42:52.689357,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,992,,36,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3954,11,1,723,836,2,14,23,,150,1,purchase,manual,,,Lô nhạc MKT tự gen - gửi SXN bật CID,30,0,22500000,675000000,675000000,0,0,0,30,,2025-12-24 11:42:19,2025-12-27 02:22:20.677405,2026-07-31 07:43:05.458721,30,0,0,,,,,t,,,96,650,337,2,,,https://docs.google.com/spreadsheets/d/17uvs7S2sKCg1VIvitwvl5tLki_QTwgT9TWubId9WmoY/edit?gid=0#gid=0,excellent,,,,,,2025-12-15,t,0,8.5,0,0,30,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3260,10,1,802,696,9,15247,23,,4671,4671,purchase,stock_moves,,,Sạc pin tiểu ,1,,240800,240800,240800,0,1,,1,,2025-12-10 02:37:45,2025-12-10 02:37:45.391903,2025-12-10 02:42:52.689357,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,993,,36,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3261,10,1,803,696,9,15247,23,,4671,4671,purchase,stock_moves,,,Máy rung cầm tay Massage ,1,,117933,117933,117933,0,1,,1,,2025-12-10 02:37:45,2025-12-10 02:37:45.391903,2025-12-10 02:42:52.689357,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,994,,36,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1458,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2392,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1459,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2391,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1460,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2390,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1544,10,1,4,549,8,580,23,,56,37,purchase,manual,,,,1,,3000000,3000000,3000000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:12.120805,1,0,0,,,,,t,,,91,356,138,2,2473,,,excellent,,<p>https://www.youtube.com/watch?v=FZtBwlxL0Aw</p>,,,,,t,3000000,0,0,0,1,662,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1545,10,1,4,549,8,580,23,,56,37,purchase,manual,,,,1,,3000000,3000000,3000000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:12.120805,1,0,0,,,,,t,,,91,356,138,2,2472,,,excellent,,<p>https://www.youtube.com/watch?v=FZtBwlxL0Aw</p>,,,,,t,3000000,0,0,0,1,662,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1597,10,1,28,566,3,15496,125,,163,155,purchase,manual,,,,50,0,16,800,800,0,0,0,50,,,2025-11-24 08:55:18.859817,2025-11-26 02:02:53.986889,50,0,0,,,,,t,,,,441,250,,,video,4k/60fps,,,,,"Lisbon, Sintra, Cascais , Algarve , Porto",file màu,2026-01-31,t,0,0,0,0.020833333333333332,50,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1461,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2389,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1462,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2388,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1463,10,1,703,544,8,15474,23,,56,56,purchase,manual,,,[Symphony Orchestra - 2 - MKT1] Symphony Orchestra - 2 - MKT1 | Christmas,1,0,0,0,0,0,0,,1,,2025-11-17 07:17:31,2025-11-17 07:17:25.830488,2025-12-11 10:20:58.539082,1,0,0,,,,,t,,,91,654,363,1,2387,,,excellent,,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,"Angels we have heard on high, Every Year Again, From Heaven Above to Earth I Come (Vom Himmel Hoch), God Rest Ye Merry Gentlemen, Good King Wenceslas, Ich Steh an Deiner Krippen Hier, Lo, How a Rose E’er Blooming, Maria Walks Amid the Thorns (Maria Durch Ein' Dornwald Geht), Oh Come Little Children, Up On the House Top, We Three Kings, While Shepherds Watched Their Flocks By Night, olly Old Saint Nicholas",,,,t,0,0,0,0,1,628,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4074,11,1,936,914,2,14,23,,150,1,purchase,manual,,,,76,0,10000000,760000000,760000000,0,0,0,76,,,2026-01-09 02:02:26.508721,2026-07-31 07:43:05.458721,76,0,0,,,,,t,,,112,697,409,2,,,,excellent,,,,,,2026-01-28,t,0,0,0,0,76,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
5820,16,1,1119,1306,3,13,23,,4155,1,purchase,manual,,,đích: https://stock-admin.hgmedia.app/admin/resource/details/11c4d138-9c54-49d5-a38f-79ac74b5dd44/audio/grid/grid/1/1/folder,10,0,0,0,0,0,0,0,10,,,2026-05-12 07:26:50.515223,2026-07-31 07:20:58.474754,10,0,0,,,,,t,,,123,717,443,2,,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1w8LPXTRhP6BahzArXMragmw1yzUrZVpO"">https://drive.google.com/drive/folders/1w8LPXTRhP6BahzArXMragmw1yzUrZVpO</a></div>",,,,,t,0,0,0,0,10,,2,,,,,f,0,,cid_only,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
6474,11,1,1328,1431,2,14,23,,92,1,purchase,manual,,,Link kho HG Stock: https://stock-admin.hgmedia.app/admin/resource/details/de0b472e-b6b9-4791-8aae-36718b86b153/video/grid/grid/1/1/folder,21,0,0,0,0,0,0,0,21,,2026-07-06 03:45:04,2026-07-06 03:56:42.788992,2026-07-31 07:43:05.458721,21,0,0,,,,,t,,,160,747,484,2,,,https://docs.google.com/spreadsheets/d/1AfiC0GqCJsO9HyhV5L80sUgqrMoEc75s/edit?gid=2058186226#gid=2058186226,excellent,,,,,,2026-07-31,t,0,9,0,0,21,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3904,10,,,851,3,15539,1,,62,155,cancel,,,,"Đối tác gửi kho quay ở Big Soddy (Mỹ) theo order định hướng quay các góc trung tầm thấp trong rừng đợt trước bên mình duyệt. 

Link kho quay sẵn: https://stock-admin.hgmedia.app/admin/resource/details/9d0f9a30-5b89-4a7f-a3d9-ae5254535b9e/video/grid/grid/1/1/folder
",51,0,13,663,663,0,0,0,0,,,2025-12-26 08:39:50.816076,2026-01-08 02:19:40.746852,51,0,0,,,,,t,,,130,441,250,,,video,4K,,,,,Mỹ,Chưa vào màu,2025-12-31,t,0,0,0,0.016666666666666666,51,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4863,11,,,1059,3,15240,1,,161,155,cancel,,,,,1,0,0,0,0,0,0,0,0,,,2026-03-11 02:54:10.912577,2026-03-27 02:27:22.264179,1,0,0,,,,,t,,,,448,274,,,video,,,,,,,,,t,0,0,0,0,1,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4036,10,1,697,908,8,15446,23,,33,38,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-12-31 07:12:14.997625,2026-01-08 02:35:36.311547,1,0,0,,,,,t,,,96,655,339,,3551,,,qualified,,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",,,,,t,0,8.5,0,0,1,1250,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3266,10,1,805,702,3,15,23,,447,2403,purchase,manual,,,,5,0,2000000,10000000,10000000,0,0,0,5,,,2025-12-10 04:11:20.590529,2025-12-10 08:47:12.279458,5,0,0,,,,,t,,,132,685,393,2,,,,,combo_video,,,,,2025-12-20,t,0,0,0,0,5,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3267,11,1,806,702,3,15,23,,447,2403,purchase,manual,,,,5,0,2500000,12500000,12500000,0,0,0,5,,,2025-12-10 04:11:20.590529,2025-12-10 08:47:12.279458,5,0,0,,,,,t,,,132,685,392,2,,,,,combo_video,,,,,2025-12-20,t,0,0,0,0,5,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3273,17,1,807,702,3,15,23,,447,2403,purchase,manual,,,,30,0,1350000,40500000,40500000,0,0,0,30,,,2025-12-10 04:23:12.532174,2025-12-10 08:47:12.279458,30,0,0,,,,,t,,,130,612,282,2,,,,,combo_video,,,,,2025-12-20,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4905,10,1,28,1078,3,34627,1,,160,155,purchase,manual,,,video dưới 20s,14,0,6,84,84,0,0,0,14,,,2026-03-13 02:21:27.099437,2026-03-14 07:07:29.96811,14,0,0,,,,,t,,,130,443,250,,,video,4K,,,,,Bulgaria,Raw,2026-03-14,t,0,0,0,0,14,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4319,10,1,937,957,8,575,23,,38,38,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2026-01-26 03:55:12.434681,2026-01-26 03:55:29.020748,1,0,0,,,,,t,,,140,698,410,,5455,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1dWG3p_b3N3EbtmVKEYbtkJFgYP6jcEN-Mo6pOfdXNnc/edit?gid=972351367#gid=972351367"">https://docs.google.com/spreadsheets/d/1dWG3p_b3N3EbtmVKEYbtkJFgYP6jcEN-Mo6pOfdXNnc/edit?gid=972351367#gid=972351367</a></div>",,,,,t,1500000,0,0,0,1,1683,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1324,10,1,699,530,8,591,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:24.088315,1,0,0,,,,,t,,,116,657,366,,2257,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,605,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1325,10,1,699,530,8,591,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:24.088315,1,0,0,,,,,t,,,116,657,366,,2256,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,605,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1326,10,1,699,530,8,591,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:24.088315,1,0,0,,,,,t,,,116,657,366,,2255,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,605,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1327,10,1,699,530,8,591,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-18 10:24:24.088315,1,0,0,,,,,t,,,116,657,366,,2254,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,605,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1598,11,1,29,566,3,15496,125,,163,155,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-11-24 08:59:14.568227,2025-11-26 02:02:53.986889,10,0,0,,,,,t,,,,441,274,,,video,,,,,,,,,t,0,0,0,0.008333333333333333,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
5555,10,,,1239,8,15452,23,,36,36,draft,,,,,1,,0,0,0,0,0,,0,,,2026-04-17 08:07:02.665928,2026-04-17 08:07:02.665928,1,0,0,,,,,t,,,152,716,434,2,7350,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/file/d/1XrlpdvFXHERPSamo4SzbRx8TVanvEZUo/view"">https://drive.google.com/file/d/1XrlpdvFXHERPSamo4SzbRx8TVanvEZUo/view</a></div>",,,,2026-04-25,t,200000,0,0,0,1,2972,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4261,10,1,818,955,8,35331,23,,33,68,purchase,manual,,,,1,,8000000,8000000,8640000,0,0,,1,,,2026-01-21 08:36:12.395214,2026-01-28 07:03:05.808552,1,640000,0,,,,,t,,,130,412,396,,5385,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9"">https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9</a></div>",,,,,t,8000000,0,0,0,1,1652,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3268,12,1,332,702,3,15,23,,447,2403,purchase,manual,,,,20,0,2300000,46000000,46000000,0,0,0,20,,,2025-12-10 04:23:12.532174,2025-12-10 08:47:12.279458,20,0,0,,,,,t,,,132,644,,2,,,,,video,,,,,2025-12-20,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4262,10,1,818,955,8,35331,23,,33,68,purchase,manual,,,,1,,8000000,8000000,8640000,0,0,,1,,,2026-01-21 08:36:12.395214,2026-01-28 07:03:05.808552,1,640000,0,,,,,t,,,130,412,396,,5386,,,excellent,,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9"">https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9</a></div>",,,,,t,8000000,0,0,0,1,1652,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
