mart_repository_resource_performance_sk,project_id,project,sub_project_id,sub_project,repository_id,repository,number_resources,used_resources,revenue,standard_cost,purchase_cost,total_cost,acceptance_score,total_resource_usage_published,usage_position_1,usage_position_2_3,usage_position_4_5,usage_position_gt_5,usage_position_1_pct,usage_position_2_3_pct,usage_position_4_5_pct,usage_position_gt_5_pct
fe94c6c25a8f48abb9d606d01b976fef,140,Jazz House,674,Jazz House - 2 - An Tuệ,ae47c05d9a920fdb258e7ead2381495e,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
aaebfead33bf1ab22cb9097ef07bce72,130,Relax,de767ad1d1db8dfe6db486fc319dd9e2,Piano Relaxing,ae7c4ead9e80da3050f728707a75da76,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d2e950623dc3b7e06e6fc2c1698d3251,51a034e382072f884fa356145b361ae9,Lofi bật CID - MKT1,41d7ac11194e26ebb8849804876ad799,Lofi bật CID - MKT1 | Aesthetic,ae8df17169a0aeb1036a8e40f0aa3962,Không có kho,59,22,9.27700000000000000000,1938.00,0,1938.00,8.3116666666666667,23,23,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
00ed1976123df4054c5a57959961d33d,132,Sóng âm,761a30f2b14b8f2584795b658aff8adf,SÓNG ÂM MUA ĐỘC QUYỀN,aecc48ebd80d465094978b613cbf9ac8,Không có kho,2,2,66.741000000000000000000000,0,0,0,,13,13,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
194997739fbbf4ff5569d79a4cb7a0e4,107,Giáng Sinh Cover - 1,683,Giáng Sinh Disco Cover - PD - 2 - An Tuệ,aef0ef021528845ca8f67b4f91a41c25,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4b46306cb65f08fc560cc1d74c244a16,112,Jazz,b6d0bb68ae37e9555c119d66840fc9f6,Slow Smooth Jazz,af843c5313e07b4d43a8a9eba6882f97,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
36a392f7e421a2b099e8c726d95b7469,91,Classical,b79ade0aeb12c8a8085ac9c63f981d12,Classical,b02f6543a271c85891ebba8c05f4298f,EMVN,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d3d6fa1e397648b44debe2adc2e44e71,108,Guitar Cover - 0,f30a2276f6a8bb838831e68dd7699209,Không có dự án con,b0e5eb2b3b2a22af7824175098b033c5,Không có kho,41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
924dc28449c80932b327e747915acb0b,144,Rock,668,Rock Cover - 1 - 2 - FM,b14eb1e288bbc796167616c0c3070487,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
e9162f92a3edc2318d617fcea6342691,116,Lofi,37213ef2afd7331f8ab6d61aeda4abda,Lofi Hitkend,b16baf45d6afa83f011692eed44a58ff,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
498a0b6e73755ad92d402ee19f25123f,d15042c2646c2ae04e41ae17eddba471,Piano Relax - HG,b1f7ec616cb7adac5896a1050fe9db65,Piano Relax - HG | Hàn Nhật sáng,b21131f572ba58d864cfd3e35f64d99b,Không có kho,5,5,85.863100000000000000000000,500.00,0,500.00,8.6000000000000000,71,9,23,10,29,0.12676056338028169014,0.32394366197183098592,0.14084507042253521127,0.40845070422535211268
caae14b62f8f3ecd414a8623ad241495,88,Acoustic Cover - 0,363,Acoustic Cover - 0,b24436ebf457eb6c493b3923d3d01d19,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
77973183bdaa715f26ab18bf6bdcf9a5,ec1dd8c1f99048044938b8fba2858178,Downtempo - MKT1,11256ccd598ed8e356a330d5e863c9c7,Downtempo - MKT1 | Downtempo 2,b2bb70e7bee305d9c19146b90a4e4e01,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3c59e1c092c998599a57ca21f2a4f2ba,132,Sóng âm,ebae7f14cd0139309bf184498922cf3b,Không có dự án con,b329211750787a5b794c9df638d0fe16,Audiojungle - MKT1 - Sóng âm Tài nguyên công ty,5,3,913.526000000000000000000000,0,0,0,,31,31,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0debbbb506129c74d1053a1a8e8e3812,130,Relax,fe4d9ebb29e6a9f32259e4950dc4611d,Relaxing Melody,b32d136608a2b972551bebaa62a51d18,Không có kho,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
748bf2fe2f8b373e443deea2bdc9af19,130,Relax,ed83380ed16f04ed21b32b67db34d285,Piano Bật CID (Hàn Nhật),b421977b704d56522199213be5573a71,Piano bật CID | Hàn Nhật sáng,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1f9924b999521cb7b71e8ec83f7a6846,132,Sóng âm,424,Sóng âm - FM,b442c4545a7fc8c3d15525109682e01a,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
72c41f4b9bae7d3d1bb1fb4789b9b418,f6282883638392bcbdd763c1a4290951,Lofi - MKT1,e01f986dabd980c54085455e70dbace7,Không có dự án con,b593ec31532156ed89c02b32190af278,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
2d178c8abf6b5fbded070e1b717f02ea,c3128e12e38497742d3320a03879030a,Piano - MKT1,309a1da6997c4e6759b725e9a2e09189,Piano - MKT1 | Piano Huyền ảo,b61e76d781ee6fb3790684ee8257a4a2,Không có kho,20,20,300.788000000000000000000000,1715.60,0,1715.60,9.0000000000000000,789,99,236,208,246,0.12547528517110266160,0.29911280101394169835,0.26362484157160963245,0.31178707224334600760
ccc9d5e0a6c1961ea630f98c4443487f,97,Deep House Cover - 0,f9c7423a72859e61bb7723ebc7d3868c,Deep House Cover - 0 - FMG,b6591aa16b6083c14b776fa3db02013f,Deep House Cover (Chillout) - 0 - FMG | Chillout,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4a9b7453f5a1dc99b172bddbbc5959bc,130,Relax,096abb0ccd7ea756dbb01a39409c46b4,Không có dự án con,b67111b99e30a1e85832e62e7160282c,Không có kho,2081,1154,924234.501700000000000000000000,7591.90,0,7591.90,8.5217391304347826,159265,30288,50484,35200,43293,0.19017361002103412551,0.31698113207547169811,0.22101528898376918972,0.27182996891972498666
89a63d607adc34c960871e5578242858,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,b6b9ab342f992b078c949ce5ba1658ca,Submit,236,128,5775.410200000000000000000000,0,0,0,,4079,249,459,445,2926,0.06104437362098553567,0.11252758028928658985,0.10909536651139985291,0.71733267957832802157
078680ca21d37445427348ba7904dc48,140,Jazz House,735,Jazz House Hunt - Label,b8954fa4adbd33650590ec3c28f779fa,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
b292e6f153256b183bab9fbcc29d8a28,116,Lofi,37213ef2afd7331f8ab6d61aeda4abda,Lofi Hitkend,b897f0ab5721243a535fef496a20ee6d,Audiojungle,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
c3dcecedaf7a4e04d8ed00710806a7d2,92,Country Cover - 0,375064f6327464a716bda82737c504ad,Không có dự án con,b8c0ed8429b936d8a910bcd0bd2674e5,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
899f069841ffa4134ae347267ea32e62,0b8b3984f964b57c6cd16936e3cf719a,Tropical House Cover - 1 - FMG,b920da067bb3bdc30d1ee55b91164a47,Tropical House Cover - 1 - FMG | Tropical House 1,b8ddee8faead6671c2b2ac5d2f5f5653,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8462d25972a2b5f10400bf23d96eddb5,116,Lofi,37213ef2afd7331f8ab6d61aeda4abda,Lofi Hitkend,b8e6990adecb4078c0b08a78091dcbe3,Không có kho,10,1,0.74020000000000000000,0,0,0,,3,1,2,0,0,0.33333333333333333333,0.66666666666666666667,0.00000000000000000000,0.00000000000000000000
58bf842803faff5c6ea251337deb026f,140,Jazz House,5942dbfb18eaf2ea4b4d8135a9ef5619,Không có dự án con,b8e6caa8604337e95c30da22e272af52,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3b6aa99bb9a04a30df56e8d79e0b82e6,123,Phúc Âm,404,Phúc âm - An Tuệ,b93927f58f6757f65d4b446ae234e0a4,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8811e6ffaf9bda524725b21c4d215bb5,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,b988fe8eee68072da39242350ee4bdd0,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,1,1,30.591800000000000000000000,0,0,0,,492,58,68,69,297,0.11788617886178861789,0.13821138211382113821,0.14024390243902439024,0.60365853658536585366
573d6a3cbd8c6857a79dea6425fb0098,105,Ghibli,21b5196813f4e0b2f124bb63d4dd39f9,Không có dự án con,b9e9a55cfc24f59bf69b64079dd74d05,Không có kho,58,9,0,0,0,0,,9,1,1,1,6,0.11111111111111111111,0.11111111111111111111,0.11111111111111111111,0.66666666666666666667
e63a3a9d1b50ddf70daac07e516a5fba,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,ba9d6d519b47c5355bf633004f5b672b,Matga,2,2,1.360500000000000000000000,0,0,0,,36,1,3,1,31,0.02777777777777777778,0.08333333333333333333,0.02777777777777777778,0.86111111111111111111
ec6de03e1539e197bd56e378f9f60b39,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,baa192cc7811a460c2b9b2e7dd944bbe,Thu mua PVMM,1,1,139.654500000000000000000000,0,0,0,,90,4,12,13,61,0.04444444444444444444,0.13333333333333333333,0.14444444444444444444,0.67777777777777777778
b11da9c10126faea41675ba77ce7b6c3,142,Chillout,52d47ccb63db46c716e427b1b92199df,Chillout - 2 - MKT2,bae94f161ffe559a4e28c4896fe4db86,Không có kho,3,0,0,0,0,0,9.0000000000000000,0,0,0,0,0,0,0,0,0
6e6143e8fbb681277ec1532107fdb50c,78,Sonic,d26593a991267e0de4297ed4c6c0723e,Không có dự án con,bb48e58c5ed271f283be28122433f3e7,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
01c51ac42bcea19fb7224ea65ded4f6c,130,Relax,cd16cbdb94572059c183e2d73c65ec8b,Sound thiên nhiên,bbcfad6ea16a77c864ef95f9c577dd68,Không có kho,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
444fca305dad8083254cb0b8e55798a8,122,Phonk,b9aa1c50b3b80df8ff8cfff1b52e3a60,Không có dự án con,bc22d987d47f50036fa51138f6b3b2c3,Aurorian ' Records,302,0,0,0,4212.00000000000001384000,4212.00000000000001384000,,0,0,0,0,0,0,0,0,0
081f085ad5833b3078a63f1f84dea2e1,149,Deep Chill House,9dfcb21e248b06616ba3137f5cb38333,Không có dự án con,bc4df7976abab9fe51af8088ccfc4a86,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
aa365ce4a3f3655b62fd2d3dcd445e8d,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,bcdcc4f79639043af3c6bc584e98726c,J Cardenas,1,1,0,0,0,0,,2,0,1,1,0,0.00000000000000000000,0.50000000000000000000,0.50000000000000000000,0.00000000000000000000
5069ebeac91b57cff0e06e234826dee8,105,Ghibli,375,Ghibli Cover,bd128ef24a26e5703f2d205ad9e5ca71,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
81d27c89f1db95ba3d8da2e7d7454a4f,161,Indie Folk Cover - 1,765,Indie Folk Cover - 1 - 2 - An Tuệ,bd1f9fd8402fd0b3cc251d259fb6679f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1c3c1e2900bdddd447f32f70eb5c1d37,107,Giáng Sinh Cover - 1,acd692bc5f4596436f960a79169c2a72,Giáng sinh Lofi Cover - Top Hits - 1,bd57823ed77827c592fab0716accebfb,Giáng sinh Lofi Cover - Top Hits - 1 | Christmas Lofi,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d855c7cba46e6fd8c127a58f9ab4045d,84,Tiktok,fbbcc7943867b53b925136ca4a91df36,Không có dự án con,be19dae2b5ce4a9e7f1e3194562718ac,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1c32f7409b48304b45cdc3052de3a14c,714c703fa5d83521bb04ffd94b7c2bb3,Lofi - MKT2,e772a15348c906cc50546d15c5ab661e,Không có dự án con,be75a4bff3424b7aa03b1bb322ace8ab,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
118cd8dce171618dab917205599d525a,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,be7bbdf82fc2551d5e03ba0ab21052db,Tropical House Hitkend,3,2,0,0,0,0,,94,3,5,6,80,0.03191489361702127660,0.05319148936170212766,0.06382978723404255319,0.85106382978723404255
26112987b9f28f03b269745856ab48aa,41664e2df0db52cf764858fb461c1944,Jazz - FMG,700ffd3bee2e33178151432ea5c073c0,Jazz - FMG | Bossa Nova Guitar Jazz 5,bea2fbab25fce19304e911905735b519,Không có kho,10,10,0,1154.00,0,1154.00,9.0000000000000000,188,27,55,53,53,0.14361702127659574468,0.29255319148936170213,0.28191489361702127660,0.28191489361702127660
50db79200132b31c65c25f7095938076,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,bf8e6baa3c91c217dba3665b51fe70dd,Purple Cat,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3b63eeb92df718e1a130fcf9b5adb0a3,f28c2527595bf6c93218c361b3ccc261,Guitar - MKT2,0042543309ef50113452823c53bf8cea,Guitar - MKT2 | Meditation,c06a6fbdac00c8cc2db1c3bdbc4f78fa,Không có kho,38,25,0,3724.00,0,3724.00,8.7263157894736842,467,70,126,110,161,0.14989293361884368308,0.26980728051391862955,0.23554603854389721627,0.34475374732334047109
fd481918ca8a04fb789a88eedbc538dd,222272caa193ac1a38e10deed2ea5722,Sóng âm - MKT2,48c9066088964bf32b92d63c9f6444d8,Sóng âm - MKT2 | Ngủ,c0e372e1a871c9409f41617b3124bbb4,Không có kho,44,17,2820.741900000000000000000000,2197.50,0,2197.50,8.5000000000000000,372,346,23,3,0,0.93010752688172043011,0.06182795698924731183,0.00806451612903225806,0.00000000000000000000
9a734936ab3e021042b4046bf285e16d,130,Relax,ed83380ed16f04ed21b32b67db34d285,Piano Bật CID (Hàn Nhật),c0ee12ba131f10310ca6011c90914688,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d810b4bb1e903fd3daa03abac1f7ed49,399512b3e9e70d983aa07c79916df713,Classical Độc Tấu - HG,1acc12566618ff56f6e3b9c3e09b493b,Không có dự án con,c10c9bbe16e62883c6768e43f4c8ce64,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
128b1f236f5cb7af8b2c7bc3f3518cbb,0b8b3984f964b57c6cd16936e3cf719a,Tropical House Cover - 1 - FMG,7ef0fc6fc15da0d2f2239103d4b816bb,Không có dự án con,c17a66307ffad1e922a51056e2778db8,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f229659d51d291f21e2c1dbb0ec56641,615a8f57c3862d2f7c01eefb2926cffd,Om Healing - Label,ebcecb38f81030718cd4398b99898846,Om Healing - Label | Ngủ (chuông only),c24c1d1fe45e74ec836c2e83ea6b4a89,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3c3329f91f15e06194eea7f5ad3182b0,140,Jazz House,698,Jazz House - 2 - Label,c2b748025c397837d0e03da5baa83bb6,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
2b32eb779b5272938d6b98b8ea6152af,116,Lofi,398,Lofi - An Tuệ,c3045b4bceadf538ffd162ff64f5795a,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a56e511cc3b09b1ad3358a3b1673e433,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,c30802a3b2455c9cbf7a56205bfa9694,Records DK,5,1,0.279700000000000000000000,0,0,0,,6,0,0,1,5,0.00000000000000000000,0.00000000000000000000,0.16666666666666666667,0.83333333333333333333
767bd480f1b68622d376b6ee41284c20,96,Deep House,89d40ff9962cfce13928494c39b3e925,Deep House Cover - Hitkend,c341b4fc137e390756d850a095fd2da3,Không có kho,79,69,20639.847000000000000000000000,0,0,0,,4761,257,507,500,3497,0.05398025624868725058,0.10649023314429741651,0.10501995379122033186,0.73450955681579500105
4dc57bef5ee154b4fbc1389cab468020,132,Sóng âm,3826d4d5c42aea1c566227b18c6c220b,Sóng âm sáo,c35dec633c7222f48fcd4a17659a7fd1,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
336d4b356c786335f810c0112856026c,130,Relax,8e1af1784ffeed1f21039e76605b38f5,Piano - MKT2,c3acade4193d7f2de43d3b15560d68ae,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
9bc9b48cd6a0a94d9052461b734c68b2,8f5143a0bfc5d23870b74251d291be7a,Deep Chill House - 2 - MKT1,606f12aa38de4ce4e369daa0c41205f9,Deep Chill House - 2 - MKT1 | Deep Chill,c4189b933d90d4db096e904fe79b0365,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
aadac9c026d584978ad7e1afa4c7eeb7,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,c4c784bb5a3790a5e8cbd6845685a9ab,MKT2 - CID độc quyền,6,1,0,0,0,0,,1,0,0,0,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000
c273d589b707beb510f3dfaa40f2879c,928558193d47334c685e0ff42132aa9a,Relax - Sóng âm,6b4487e17f47defaa38e376e4f53a8ba,Sóng âm Red One,c59b6e713b037497bf69bba29159aaab,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7eaf7dccdbbd2aa0327dae3af6618a6c,98,Deep House Cover - 1,dfe1c9057dafed9defbb2ca9deafc62a,Không có dự án con,c5b2969a1822726c148f95986b93a450,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
dc039e167cb7cad92b7143287b867e6c,107,Giáng Sinh Cover - 1,e1da4f552a4cad3d304f1469cb039cd4,Giáng sinh Relax Cover - Public Domain,c5c334d8d658eee7aa43cf3ee86fbb1f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
90ae28fa73097a28144f6023c8d08a07,130,Relax,79f145ba1025d2127af0589599720f11,Piano Relaxing - độc quyền FM,c63958edd6009caa572ccda89b339318,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7f5b2d224b895da5f6977018bba13a7e,97,Deep House Cover - 0,f9c7423a72859e61bb7723ebc7d3868c,Deep House Cover - 0 - FMG,c65e6715e216e9d967436513df602afc,Deep House Cover (Chillout) - 0 - FMG | Chillout - FMG | Chillout,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f3d23a18994f47932a522a71650f2a1e,615a8f57c3862d2f7c01eefb2926cffd,Om Healing - Label,86d56d3e3b1087950f42d6b4ebf29a02,Om Healing - Label | Om healing,c7070474bcfc7f28654b09a306bd4806,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
21a8599e2d66920d97470c63db6e02c6,f28c2527595bf6c93218c361b3ccc261,Guitar - MKT2,e192cd94242ffb5ae59fb07c538326ab,Không có dự án con,c755fe1d226deef4a51e20fd37f53353,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6f9204412c3183ded60d53b6d199829a,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,c77d917528fe5520d4119fdda04ee376,Deep House (Kiểu Cũ),0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6c34b71e9444a150c9fcefaea84e6c16,71,Review phim,3c402dc327abc9667e6260a439928721,Không có dự án con,c7dd3eb673ae58fd01d2b03b136348d8,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5efebe3f33ebd300d1bee01daced3357,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,c7fe992296691f40856977e70e2ee6f4,Jazz,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8ca9f97e02e730d1efe031b2556a2768,2d3d5bd85389756065711bc42206c5a9,Piano bật CID,9dbfcf28a4cd0423bba30176617e0c41,Piano công năng | Soothing,c809272fd1b8d833bd8d3240ec406575,Không có kho,1,1,0.95800000000000000000,34.00,0,34.00,8.3000000000000000,1,1,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
67f35e7f3f3ca06acdf6a61d7744aed7,123,Phúc Âm,403,Phúc âm - HG,c82ecd55bc4640b7dc5120e6f03b556d,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a3f959e21fd96eed167882ae17807a03,107,Giáng Sinh Cover - 1,23b3335f4fb0782f43a43928bd27e95e,Giáng sinh Relax Cover - Top Hits - 1,c834b8e6389d9be2f8a01960954f7f20,Giáng sinh Relax Cover - Top Hits - 1 | Christmas Piano,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f4d240bae525b763c1ffaf4de1cadf4a,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,c88e7f2a685a81661ee652710b8953ef,Lucid Plain,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
768e783f642ce535ecbf153613fe6c55,127,R&B,0b6dd0e346efcc23bbf0cd649086e6dc,Không có dự án con,c8b3bbd533b9f9083c5b6a918405f47c,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
154faf3a1ecd50277c8a83572b69e18f,20f0f85e5a3a9325e9c599e2687a02fa,Nhạc Trung - 2 - MKT1,c06fcae184edd67b7675341d7ae2fe70,Nhạc Trung - 2 - MKT1 | Thanh xuân,c8c49b403d088957fa24b865f1aefad7,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3067e409bca6b6fbfd5ee858a90d140a,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,c8e9a5bf305fe2384fcf9f780e8fedab,Melodic House,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4dd6c5d0fcf56620858a76bb75f46c39,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,c9c97a2772bbb7248f2e06b9614ca231,Tech House,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fd3c10ecf389c173ea27f74b8a1f556d,91,Classical,815a5db0f121c22f8b20714e0b5bc717,Không có dự án con,c9cd57d81824e0bffef5cf8fd4f005ea,HalidonMusic,2619,1,0,0,22870.8584000000000613,22870.8584000000000613,,3,0,1,2,0,0.00000000000000000000,0.33333333333333333333,0.66666666666666666667,0.00000000000000000000
673a8ca6c7397f669d31320589044a10,130,Relax,18a8e7056e0d1db0e1b5ed0dbde650f6,Piano Bật CID (Soothing),ca0fa9ec9334d8cb14dd4fa80ae96ade,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
c9fd3b199b40907b21cc5f48e45bb323,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,ca14eb3baf8c3718a8b92c8714ca0358,Nora Van Elken,22,17,130.733800000000000000000000,0,0,0,,446,4,31,58,353,0.00896860986547085202,0.06950672645739910314,0.13004484304932735426,0.79147982062780269058
4a7aad236ee33133834e49538f9a3cb6,fff66a4d00c8ed7bb7814ff29d0faca2,Ambient,77460607b38332e1c2939f13174e8f51,Ambient,ca26841db7e10360ac3b47c33980b526,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
24b4557d089c8cdd85e978cf65b7adad,98,Deep House Cover - 1,763,Deep House Cover - 1 - 2 - Red One,ca8ddc94324a0acd7ca09aaec4363b89,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ec0bab39eb4149074ab524df043ede98,615a8f57c3862d2f7c01eefb2926cffd,Om Healing - Label,88f3afdecfac473a17f12ea4ea559ed2,Om Healing - Label | Thiền (chuông only),cc673ab41e23146e671f7e6ac487774f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4246d7bfc91669af6ac189d39ad02713,158,Piano Cover - 1,759,Piano Cover - 1 - 2 - Red One,ccafccc22055a034a4780b932c137254,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
08982a1d6c286ae6ef366314d6158fae,91c44eb574cdd11c64af0f7533872995,Guitar Cover,82b3bdff278a4d68763208dadabaae16,Không có dự án con,ccb8127d151805a999a4d2b90f272e3f,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
260a5f622c555f593b0aba17dd9da6fc,107,Giáng Sinh Cover - 1,23b3335f4fb0782f43a43928bd27e95e,Giáng sinh Relax Cover - Top Hits - 1,cd7291451d28fb38684d2a7250496668,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
739135104aa9a26afcd6fb439d9c6635,109,Guitar Original,380,Guitar bật CID,ce4210cb610d5208bdb3dae2acb2eb11,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5b997053cc9445b0ce1cc187fbe479bd,132,Sóng âm,66a6d2f5f1f71420b19413ceabb4a2ed,SÁO TÂY TẠNG,ce8a13fa1624e81432ee4963ed221c2a,Không có kho,12,11,505.078900000000000000000000,0,0,0,,22,12,0,0,10,0.54545454545454545455,0.00000000000000000000,0.00000000000000000000,0.45454545454545454545
6a22014e99be92a840b3d70b12042f8f,116,Lofi,11870827e7ac2dcf9e2bfb26745af04e,Lofi,cee2039ba566f6ddd1f3a9eae6467295,Không có kho,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1eaa6ff7d39a5ab5e815d5a0bb9d38fb,554e64f13710dacb0c5dc0bcfbfeb026,Giáng sinh Pop Cover - 1,a76363bdf7853648b5bbe46feff282af,Không có dự án con,ceeca1268b1ce474a7ce78d4f458cebe,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
c4a5209f7f9e0e44011e15b6525b872f,128,R&B Cover - 0,b6dd47fc6e7330aa1c98821cc1652d9d,Không có dự án con,cf73e155d99d89e419e26481cb4b9af7,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
949fbd89497372f0bf2aacfa4af23444,130,Relax,096abb0ccd7ea756dbb01a39409c46b4,Không có dự án con,d00c60e58e630e745c76e83924b3df6d,Melnyk Ihor Olegovich,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
b0c531d824db855c4cba6d2dec1cb05a,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,d06caf273345cacaa145b19205a77a13,Stoto (Save the Panda Recording),8,4,2187.491800000000000000000000,0,0,0,,210,21,26,37,126,0.10000000000000000000,0.12380952380952380952,0.17619047619047619048,0.60000000000000000000
2916ad2521db93c095615c0d2c4acf75,94cbf45299c1ff766052a52d59f03f6a,Piano - MKT4,c398df951a4153b9c8141b7e6a089dfe,Piano - MKT4 | Deep sleep,d1972a1578e96d375f1bb84d5c5e42af,Không có kho,12,0,0,520.00,0,520.00,8.5000000000000000,0,0,0,0,0,0,0,0,0
64aa90eea20801b38d4122c876c5f096,132,Sóng âm,425,Sóng âm - HG,d1afd90d30720de8baef972eca78313c,Không có kho,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
