step_order,buoc,status_order,tinh_trang,flow_item_key,resource_id,hg_stock_id,isrc,so_id,po_id,po_detail_id,channel_id,repository_id,production_sub_project_id,production_project_id,stock_sub_project_id,stock_project_id,sub_project_id,project_id,order_company_id,stock_company_id,company_id,net_id,platform,stock_stored_date,recorded_date,so_luong
1,OD→SX,1,Hoàn thành,OD_SX:1:1349,,,,291,,,,339,655,96,,,655,96,,,,,,,,46
1,OD→SX,1,Hoàn thành,OD_SX:1:1372,,,,306,,,,339,655,96,,,655,96,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1100,,,,207,100,,,339,655,96,,,655,96,8,,8,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1104,,,,208,101,,,339,655,96,,,655,96,8,,8,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:997,,,,182,,,,339,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1164,,,,229,165,,,339,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:666,,,,168,,,,339,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1087,,,,205,,,,339,655,96,,,655,96,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:1231,,,,252,,,,339,655,96,,,655,96,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:847,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:724,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:726,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:727,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:728,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:729,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:730,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:731,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:732,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:733,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:734,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:846,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:845,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:844,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:785,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:786,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:787,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:789,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:843,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:842,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:790,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:841,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:791,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:792,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:697,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:698,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:699,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:700,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:840,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:839,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:701,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:838,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:837,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:702,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:836,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:703,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:704,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:705,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:706,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:707,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:708,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:835,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:834,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:833,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:710,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:832,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:818,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:820,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:821,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:822,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:823,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:824,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:825,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:826,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:827,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:828,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:788,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1278,,,,266,,,,340,655,96,,,655,96,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:1088,,,,205,,,,340,655,96,,,655,96,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:709,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1105,,,,208,101,,,340,655,96,,,655,96,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1373,,,,306,,,,340,655,96,,,655,96,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:720,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:721,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:784,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1232,,,,252,,,,340,655,96,,,655,96,,,,,,,,13
1,OD→SX,1,Hoàn thành,OD_SX:1:783,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:782,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:781,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1180,,,,235,,,,340,655,96,,,655,96,,,,,,,,17
1,OD→SX,1,Hoàn thành,OD_SX:1:780,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:716,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:779,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:778,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:892,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:891,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:890,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:889,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:888,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:754,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:887,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:886,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:885,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:884,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:760,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:883,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:882,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:881,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:880,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:879,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:878,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:877,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:876,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:875,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:874,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:873,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:872,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:871,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:870,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:869,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:868,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:867,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:866,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:865,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:864,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:863,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:862,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:774,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:775,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:776,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:777,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:861,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:860,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:859,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:858,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:857,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:856,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:855,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:717,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:718,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:854,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:725,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:853,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:852,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:719,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:851,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1350,,,,291,,,,340,655,96,,,655,96,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:850,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:849,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:722,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:723,,,,176,,,,340,655,96,,,655,96,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1353,,,,291,,,,340,655,96,,,655,96,,,,,,,,7
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1284,,,,266,,,,365,656,124,,,656,124,,,,,,,,5
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1238,,,,252,,,,365,656,124,,,656,124,,,,,,,,5
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1156,,,,227,163,,,138,356,91,,,356,91,,,,,,,,5
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1234,,,,252,,,,339,655,96,,,655,96,,,,,,,,20
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1233,,,,252,,,,338,655,96,,,655,96,,,,,,,,11
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1188,,,,235,,,,365,656,124,,,656,124,,,,,,,,5
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1236,,,,252,,,,387,682,149,,,682,149,,,,,,,,10
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1287,,,,266,,,,338,655,96,,,655,96,,,,,,,,11
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1232,,,,252,,,,340,655,96,,,655,96,,,,,,,,7
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1277,,,,266,,,,339,655,96,,,655,96,,,,,,,,20
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1182,,,,235,,,,380,673,90,,,673,90,,,,,,,,10
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1280,,,,266,,,,380,673,90,,,673,90,,,,,,,,25
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1231,,,,252,,,,339,655,96,,,655,96,,,,,,,,20
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1239,,,,252,,,,380,673,90,,,673,90,,,,,,,,20
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1281,,,,266,,,,367,658,142,,,658,142,,,,,,,,10
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1286,,,,266,,,,339,655,96,,,655,96,,,,,,,,20
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1235,,,,252,,,,367,658,142,,,658,142,,,,,,,,10
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:580,,,,119,,,,98,391,113,,,391,113,,,,,,,,2
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1180,,,,235,,,,340,655,96,,,655,96,,,,,,,,3
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1279,,,,266,,,,338,655,96,,,655,96,,,,,,,,11
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:586,,,,121,,,,370,665,143,,,665,143,,,,,,,,10
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1181,,,,235,,,,338,655,96,,,655,96,,,,,,,,4
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1278,,,,266,,,,340,655,96,,,655,96,,,,,,,,7
1,OD→SX,2,Chưa hoàn thành,OD_SX:2:1179,,,,235,,,,339,655,96,,,655,96,,,,,,,,2
2,SX→NT,1,Hoàn thành,SX_NT:1:3947,3947,HGFA0A560DF6A648487E9CC0E4D1D3401318,QT2WN2504901,180,,,,337,650,96,,,650,96,,,,,Amazon Prime,2025-12-23 07:41:33.053056,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:3947,3947,HGFA0A560DF6A648487E9CC0E4D1D3401318,QT2WN2504901,180,,,,337,650,96,,,650,96,,,,,Apple Music,2025-12-23 07:41:33.053056,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:3947,3947,HGFA0A560DF6A648487E9CC0E4D1D3401318,QT2WN2504901,180,,,,337,650,96,,,650,96,,,,,NetEase Cloud Music,2025-12-23 07:41:33.053056,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:3947,3947,HGFA0A560DF6A648487E9CC0E4D1D3401318,QT2WN2504901,180,,,,337,650,96,,,650,96,,,,,YouTube,2025-12-23 07:41:33.053056,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:4506,4506,HGFA0A6AC30D7B814BAD9E40D9B6AA3399F1,QT2WN2505150,205,,3964,,387,682,149,,,682,149,,,,,Apple Music,2025-12-31 04:58:08.622835,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:4506,4506,HGFA0A6AC30D7B814BAD9E40D9B6AA3399F1,QT2WN2505150,205,,3964,,387,682,149,,,682,149,,,,,YouTube,2025-12-31 04:58:08.622835,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:9188,9188,HGFA0A6FD0E5612648048A9B451F9419EF2B,QT2WN2604601,328,,6653,,494,771,98,,,771,98,,,,,,2026-07-21 05:04:11.078483,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:2500,2500,HGFA0A931003A94341D793D638BDE193C6B8,QT2WN2504327,176,,,UC4EaOsK38yyC8IFVo6MgJ0w,340,655,96,,af13f5cc-6b51-4949-ad6c-1786c27eaa3d,655,af13f5cc-6b51-4949-ad6c-1786c27eaa3d,,df0289df-7bb3-43f0-b481-4dba85185c7b,df0289df-7bb3-43f0-b481-4dba85185c7b,,,2025-11-20 07:28:22.491761,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:6296,6296,HGFA0AA02455231E4643B70DC56BA74A6090,QT2WN2601362,247,122,4689,UCwTJKPorsvbJ9ZQvT0WqZMQ,138,356,91,,40885a7b-f9f9-4541-abc8-6fdcda2ba048,356,40885a7b-f9f9-4541-abc8-6fdcda2ba048,,,,34667519-e5e8-429a-9bcf-68aca2880133,Apple Music,2026-04-03 03:40:47.642867,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:6296,6296,HGFA0AA02455231E4643B70DC56BA74A6090,QT2WN2601362,247,122,4689,UCwTJKPorsvbJ9ZQvT0WqZMQ,138,356,91,,40885a7b-f9f9-4541-abc8-6fdcda2ba048,356,40885a7b-f9f9-4541-abc8-6fdcda2ba048,,,,34667519-e5e8-429a-9bcf-68aca2880133,Deezer,2026-04-03 03:40:47.642867,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:6296,6296,HGFA0AA02455231E4643B70DC56BA74A6090,QT2WN2601362,247,122,4689,UCwTJKPorsvbJ9ZQvT0WqZMQ,138,356,91,,40885a7b-f9f9-4541-abc8-6fdcda2ba048,356,40885a7b-f9f9-4541-abc8-6fdcda2ba048,,,,34667519-e5e8-429a-9bcf-68aca2880133,Qobuz Backpay,2026-04-03 03:40:47.642867,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:6296,6296,HGFA0AA02455231E4643B70DC56BA74A6090,QT2WN2601362,247,122,4689,UCwTJKPorsvbJ9ZQvT0WqZMQ,138,356,91,,40885a7b-f9f9-4541-abc8-6fdcda2ba048,356,40885a7b-f9f9-4541-abc8-6fdcda2ba048,,,,34667519-e5e8-429a-9bcf-68aca2880133,YouTube,2026-04-03 03:40:47.642867,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:6296,6296,HGFA0AA02455231E4643B70DC56BA74A6090,QT2WN2601362,247,122,4689,UCwTJKPorsvbJ9ZQvT0WqZMQ,138,356,91,,40885a7b-f9f9-4541-abc8-6fdcda2ba048,356,40885a7b-f9f9-4541-abc8-6fdcda2ba048,,,,34667519-e5e8-429a-9bcf-68aca2880133,YouTube RED,2026-04-03 03:40:47.642867,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:8564,8564,HGFA0AE0896CE9914D239C0475AC1C5F55AD,QT2WN2602864,302,,6133,,19ce854745dfabefc4ec4044d6bd52f7,815a5db0f121c22f8b20714e0b5bc717,91,,,815a5db0f121c22f8b20714e0b5bc717,91,,,,,,2026-06-23 02:43:06.062478,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:2587,2587,HGFA0AFC05C645294AD4965392EDD638A620,QT2WN2504414,176,,,UClvNJkDHdc1gvFGN_Fr_qPw,340,655,96,,af13f5cc-6b51-4949-ad6c-1786c27eaa3d,655,af13f5cc-6b51-4949-ad6c-1786c27eaa3d,,,,37594425-68b5-4201-9f47-7b1ed51cd035,,2025-11-20 08:07:30.381127,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,AWA,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,Amazon Music Unlimited,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,Apple Music,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,NetEase Cloud Music,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,Qobuz,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,Tencent: Kuwo,2025-10-03 07:27:24.804087,,1
2,SX→NT,1,Hoàn thành,SX_NT:1:138,138,HGFA0B092D2484D1463185B457797EACF60E,QT2WN2502815,18,,75,UCZXpkIGa9FAtNr0X_ld-Bsw,205,411,130,,fb606cb5-26e8-43c4-8d13-a07f07bba568,411,fb606cb5-26e8-43c4-8d13-a07f07bba568,,d1d7dd24-7524-4ef5-ab9d-e14db6926186,d1d7dd24-7524-4ef5-ab9d-e14db6926186,,Tencent: QQMusic,2025-10-03 07:27:24.804087,,1
