id,project_id,product_genre_id,product_tmpl_id,sequence_id,create_uid,write_uid,order_type,name,subgenre_code,genre_code,description,brief_link,sample_link,note,create_date,write_date,seq,text_code,backstage_ok,temp_sequence_id,_source_id,_source_connection,_batch_id,_loaded_at
142,91,359,,436,6,6,music,Classical Độc Tấu - HG | Độc tấu Piano,CL(C_B_PD)_A,CL(C_B_PD),"- Nhẹ nhàng, thư giãn hơn bản gốc.
- Có thể biến tấu, luyến láy một chút, nhưng vẫn giữ lại những câu giai điệu chính của Tác phẩm.
- 85% hoà âm Classical, 15% hoà âm Pop, tránh hợp âm Maj7, mục đích là cover để thư giãn hơn.
- Thư giãn, quen thuộc, nhẹ nhàng.",https://docs.google.com/spreadsheets/d/1aO8lysHsaW8_NnFM3QpqGSGvgWNfjkJDzh4waIMjio4/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=FZtBwlxL0Aw"">https://www.youtube.com/watch?v=FZtBwlxL0Aw</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
141,91,358,,437,6,6,music,Classical bật CID - Red One | Neo Classical,CLBC(1_B_O)_A,CLBC(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=9Ptt9WSOjL0&amp;t=485s"">https://www.youtube.com/watch?v=9Ptt9WSOjL0&amp;t=485s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
140,91,356,,438,6,6,music,Classical - Red One | Song tấu Piano - Cello,CL(1_B_PD)_C,CL(1_B_PD),,https://docs.google.com/spreadsheets/d/1UFvsDaw41YP6KCl29WlgRaqA_zOm1KxG/edit?usp=drive_link&ouid=101958386085743170481&rtpof=true&sd=true,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=T6nb35I9w-8"">https://www.youtube.com/watch?v=T6nb35I9w-8</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
139,91,356,,439,6,6,music,Classical - Red One | Song tấu Piano - Violin,CL(1_B_PD)_B,CL(1_B_PD),,https://docs.google.com/spreadsheets/d/1Oh6BuUlTEZ_hjSYZxjYL9n0RQQcaLcVj/edit?usp=drive_link&ouid=101958386085743170481&rtpof=true&sd=true,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=69ArQ3V65PI"">https://www.youtube.com/watch?v=69ArQ3V65PI</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
138,91,356,4,183,6,6,music,Classical - Red One | Độc tấu Piano,CL(1_B_PD)_A,CL(1_B_PD),"- Nhẹ nhàng, thư giãn hơn bản gốc.
- Có thể biến tấu, luyến láy một chút, nhưng vẫn giữ lại những câu giai điệu chính của Tác phẩm.
- 85% hoà âm Classical, 15% hoà âm Pop, tránh hợp âm Maj7, mục đích là cover để thư giãn hơn.
- Thư giãn, quen thuộc, nhẹ nhàng.",https://docs.google.com/spreadsheets/d/1aO8lysHsaW8_NnFM3QpqGSGvgWNfjkJDzh4waIMjio4/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=FZtBwlxL0Aw"">https://www.youtube.com/watch?v=FZtBwlxL0Aw</a></div><div><a href=""https://docs.google.com/spreadsheets/d/1JiAoYOW-u5r1y9BWBoY6NwPMtNVfiaAPsQOL9YZA9i8/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1JiAoYOW-u5r1y9BWBoY6NwPMtNVfiaAPsQOL9YZA9i8/edit?gid=0#gid=0</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
136,132,425,,441,6,6,music,Sóng âm - HG | Thiền,SA(C_B_O)_A,SA(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
102,130,417,,471,6,6,music,Piano Relax - FM | Thư giãn,P(H_B_O)_A,P(H_B_O),,,"<p data-oe-version=""1.2""><a href=""https://drive.google.com/file/d/1HUuEj5YiYgwAaSDRVkyYxrMk2XtPIO8S/view?usp=drive_link"">https://drive.google.com/file/d/1HUuEj5YiYgwAaSDRVkyYxrMk2XtPIO8S/view?usp=drive_link</a></p><p><a href=""https://open.spotify.com/playlist/2ODMZHnO9zcajVJ54Rlhz7?si=0bL1CFEJSPq8qDyPAIEP7Q"">https://open.spotify.com/playlist/2ODMZHnO9zcajVJ54Rlhz7?si=0bL1CFEJSPq8qDyPAIEP7Q</a></p>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
101,113,393,,472,6,6,music,Kid Song Original không lời | Nhạc intro,KS(H_B_O)_A,KS(H_B_O),Nhạc intro dạo đầu cho kênh,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
100,113,392,17,152,6,6,music,Kid Song Original có lời | Tiếng Anh sáng tác mới,KS(H_V_O)_A,KS(H_V_O),Sáng tác mới dựa trên nội dung yêu cầu,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
99,113,391,30,162,6,6,music,Kid Song Cover | Tiếng Anh viết lời mới,KS(H_V_PD)_B,KS(H_V_PD),"Giữ nguyên melody của các bài PD, viết lời mới",https://docs.google.com/spreadsheets/d/1tQ5BlxQ4_saDhIIrQRgLoGP33UCGJHW1KOF0gbQy1XQ/edit?gid=0#gid=0,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
98,113,391,16,161,6,6,music,Kid Song Cover | Tiếng Anh cover PD,KS(H_V_PD)_A,KS(H_V_PD),Cover PD 100%,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
97,112,387,,473,6,6,music,Jazz - FM | Bossa Nova Jazz,J(H_B_O)_B,J(H_B_O),"Sử dụng dưới dạng nhạc nền (Background music) trong các không gian như: Coffee shop, Lounge cafe, Restaurant, Bar, Salons, Offices, and studios.... để thư giãn và nâng cao cảm xúc",https://docs.google.com/spreadsheets/d/1jBc8yEtlIZ7T8A4gKdbWf9WRoaqcCYG6v5bKwC6X4lA/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=uj-fZfscY9Y&amp;t=28s"">https://www.youtube.com/watch?v=uj-fZfscY9Y&amp;t=28s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
96,112,387,,474,6,6,music,Jazz - FM | Smooth Ballad Jazz,J(H_B_O)_A,J(H_B_O),Jazz / Smooth Jazz / Ballad Jazz,https://docs.google.com/spreadsheets/d/10e6WwnUvfIupbhK_5Z2gDI843ihfufSve-9FcK0HU2U/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=H94ntp93SGY&amp;t=3537s"">https://www.youtube.com/watch?v=H94ntp93SGY&amp;t=3537s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
95,98,430,18,475,6,6,music,Deep House Cover - 1 - FM | Stereo Love,WDH(H_V_TH)_B,WDH(H_V_TH),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=Dnd5o1NwkLo&amp;list=RDDnd5o1NwkLo&amp;start_radio=1"">https://www.youtube.com/watch?v=Dnd5o1NwkLo&amp;list=RDDnd5o1NwkLo&amp;start_radio=1</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
94,98,430,,476,6,6,music,Deep House Cover - 1 - FM | Deep House,WDH(H_V_TH)_A,WDH(H_V_TH),,,"<p data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1RpqrLc709U-y5dJse_aJBwrK-CnqufFSDS04_fBSkWU/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1RpqrLc709U-y5dJse_aJBwrK-CnqufFSDS04_fBSkWU/edit?gid=0#gid=0</a></p><p><a href=""https://open.spotify.com/playlist/31uSi3T52m00gqt4MwuZNM?si=yYkrrEI_TVyB9h1hVxe4Aw"">https://open.spotify.com/playlist/31uSi3T52m00gqt4MwuZNM?si=yYkrrEI_TVyB9h1hVxe4Aw</a></p><p>&nbsp;<a href=""https://open.spotify.com/playlist/6rmWMNG7xeItVrRSD3SHHG?si=SZ8XSAYlReqI2dmU5z8o7g"">https://open.spotify.com/playlist/6rmWMNG7xeItVrRSD3SHHG?si=SZ8XSAYlReqI2dmU5z8o7g</a></p>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
93,89,433,21,477,6,6,music,Afrotech Cover - 1 | Sunset,WAH(C_V_TH)_A,WAH(C_V_TH),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=_RwD8PDZb7A&amp;t=720s"">https://www.youtube.com/watch?v=_RwD8PDZb7A&amp;t=720s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
