id,process_id,next_approve_line_id,current_approve_line_id,notif_approve_line_id,distribution_method_id,plan_line_id,project_id,genre_id,subgenre_id,ar_id,produce_manager,create_uid,write_uid,sample_link,quality,original_song_name,state,note,expected_date,date_sent,date_approved,create_date,write_date,allocated_qty,price_unit,expected_score,parent_path,user_request_id,sequence,parent_id,usage_type,active,copyright_ok,company_id,partner_id,plan_id,clicked_ok,cancel_ok,adjust_ok,price_total,x_production_type,x_cid_release_mode,_source_id,_source_connection,_batch_id,_loaded_at
601,8,,,,1,163,96,650,362,37,33,42,1,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,excellent,,approved,,,2025-11-06 04:53:43,,2025-11-06 04:44:52.427845,2026-07-31 07:06:23.424305,30,0,0,601/,42,601,,1,t,,8,8,9,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1581,,,,,2,575,127,696,408,39,33,33,1,,excellent,,draft,,2026-01-28,,,2026-01-15 03:06:11.279513,2026-07-31 07:43:05.458721,1,0,0,1626/1581/,,1581,1626,2,f,,8,8,22,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1614,,,,,,577,143,665,413,42,31,33,1,,excellent,,draft,,,,,2026-01-15 03:07:34.409078,2026-07-31 07:43:05.458721,1,0,0,1614/,,1614,,2,t,,8,13,23,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1378,,,,,,239,143,665,405,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1505/1378/,,1378,1505,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1379,,,,,,239,143,665,405,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1505/1379/,,1379,1505,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1380,,,,,,239,143,665,405,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1505/1380/,,1380,1505,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1381,,,,,,239,143,665,405,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1505/1381/,,1381,1505,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1505,8,,,,,239,143,665,405,35,31,40,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,approved,,2026-01-24,2026-01-13 09:20:32,,2026-01-08 07:09:00.252601,2026-07-31 07:43:05.458721,5,1800000,9,1505/,40,1505,,2,t,,8,13,19,f,f,f,9000000,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1382,,,,,,241,143,665,404,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-23,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1506/1382/,,1382,1506,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1383,,,,,,241,143,665,404,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-23,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1506/1383/,,1383,1506,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1462,,,,,,240,143,665,407,39,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,1600000,0,1500/1462/,,1462,1500,2,f,,8,13,19,f,f,f,1600000,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1432,,,,,,240,143,665,407,38,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1495/1432/,,1432,1495,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1433,,,,,,240,143,665,407,38,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1495/1433/,,1433,1495,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1434,,,,,,240,143,665,407,38,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1495/1434/,,1434,1495,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1415,,,,,,239,143,665,405,37,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1507/1415/,,1415,1507,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1416,,,,,,239,143,665,405,37,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1507/1416/,,1416,1507,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1412,,,,,,239,143,665,405,37,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1507/1412/,,1412,1507,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1400,,,,,,248,132,426,378,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=UnnOYEBzTO8"">https://www.youtube.com/watch?v=UnnOYEBzTO8</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1494/1400/,,1400,1494,2,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1426,,,,,,243,96,655,338,37,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view"">https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1504/1426/,,1426,1504,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1427,,,,,,243,96,655,338,37,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view"">https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1504/1427/,,1427,1504,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1495,8,,,,,240,143,665,407,38,31,43,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,approved,,2026-01-30,2026-01-13 02:19:19,,2026-01-07 04:21:52.112905,2026-07-31 07:43:05.458721,5,1800000,9,1495/,43,1495,,2,t,,8,13,19,t,f,f,9000000,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1435,,,,,,240,143,665,407,38,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1495/1435/,,1435,1495,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1436,,,,,,240,143,665,407,38,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=1735359794#gid=1735359794</a></div>",excellent,,draft,,2026-01-30,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1495/1436/,,1436,1495,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1504,8,,,,,243,96,655,338,37,33,42,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view"">https://drive.google.com/file/d/1ZbSbgRPDETClLaZdOVwq4tarqNYDb7DY/view</a></div>",qualified,,approved,,,2026-01-08 02:59:55,,2026-01-08 02:59:29.533589,2026-07-31 07:43:05.458721,10,0,0,1504/,42,1504,,1,t,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1413,,,,,,239,143,665,405,37,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-24,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1507/1413/,,1413,1507,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1384,,,,,,241,143,665,404,35,31,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779"">https://docs.google.com/spreadsheets/d/1NK_bzMpPEeLWYhkaGxpopEE-BL9wYnoHRQRT4wPDmWM/edit?gid=415958779#gid=415958779</a></div>",excellent,,draft,,2026-01-23,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1506/1384/,,1384,1506,2,f,,8,13,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1451,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1451/,,1451,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1452,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1452/,,1452,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1453,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1453/,,1453,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1454,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1454/,,1454,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1455,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1455/,,1455,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1456,,,,,,244,96,655,339,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1498/1456/,,1456,1498,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1498,8,,,,,244,96,655,339,38,33,43,1,"<div data-oe-version=""1.2""><a href=""https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF"">https://drive.google.com/drive/folders/1LVGTzNjsNc_MT5wGgjExz5QYrhvDxpwF</a></div>",qualified,,approved,,,2026-01-07 04:25:01,,2026-01-07 04:24:36.355921,2026-07-31 07:43:05.458721,15,0,9,1498/,43,1498,,1,t,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1457,,,,,,245,124,656,365,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1499/1457/,,1457,1499,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1458,,,,,,245,124,656,365,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1499/1458/,,1458,1499,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1459,,,,,,245,124,656,365,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1499/1459/,,1459,1499,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1460,,,,,,245,124,656,365,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1499/1460/,,1460,1499,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1461,,,,,,245,124,656,365,38,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1499/1461/,,1461,1499,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1472,,,,,,245,124,656,365,39,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1502/1472/,,1472,1502,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1473,,,,,,245,124,656,365,39,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1502/1473/,,1473,1502,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1474,,,,,,245,124,656,365,39,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1502/1474/,,1474,1502,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
1475,,,,,,245,124,656,365,39,33,33,1,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/19tj6IE9Jr8ptdbf-v-b_jkMtSgQ8yHv31ad2B_HvMSY/edit?gid=0#gid=0</a></div>",qualified,,draft,,,,,2026-01-05 11:20:02.259973,2026-07-31 07:43:05.458721,1,0,0,1502/1475/,,1475,1502,1,f,,8,9,19,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
